timestamp,Reserve Symbol,Name,decimals,price (ETH),usageAsCollateralEnabled,LTV,Liquidation Threshold,Liquidation Bonus,optimal Utilisation Rate,utilization Rate,total Liquidity,total AToken Supply,total Liquidity As Collateral,available Liquidity,total Principal Stable Debt,total ScaledVariable Debt,total Current Variable Debt,reserve Factor,liquidity Rate,stable Borrow Rate,average Stable Rate,variable Borrow Rate
1613606407,TUSD,TrueUSD,18,541673457880727,True,7500,8000,10500,800000000000000000000000000,0.83925562,6209195569853331864248087,6280926015729415830769856,-629794637364850788080436,998093257598563513840453,3741405844125157233044807,1438301602830524265417768,1533358528071352105480176,1000,95688556697868323253128692,244542254263661998526007799,98458437028530042222866756,194542254263661998526007799
1613606407,GUSD,Gemini dollar,2,542231943535129,False,0,0,0,800000000000000000000000000,0.80310883,445392804,449484888,162612218,87693910,0,356433056,361793871,0,51926566854901730910456050,104512859894627480429773905,0,64512859894627480429773905
1613606407,YFI,yearn.finance,18,23807883580000000000,True,4000,5500,11500,450000000000000000000000000,0.03286827,725545567567676264997,726542228410681190483,311357850607438258915,701700241135799086102,0,24674933539600730089,24842382859973365029,2000,145494717527750332770855,7598420824023143346656186,0,5318894576816200342659331
1613606407,BAT,Basic Attention Token,18,312800000000000,True,7000,7500,11000,450000000000000000000000000,0.09700526,2121044237216189213892704,2121812956046832963494663,937534897890545581255087,1915291773408485299711937,12948163130581096147366,192449143856090781471010,193482391896619769238073,2000,1360298058926457961304723,51623412572841303053454402,52391078875687385714532751,15136388800988912137418082
1613606407,MANA,Decentraland MANA,18,162300000000000,True,6000,6500,11000,450000000000000000000000000,0.03789385,4550235966742723255139883,4558567892427568612550258,546552095205581112782634,4377809981919291070088051,11876825142260572163200,168115797247635469451224,168765359604160302477891,3500,201559098458671934584343,38806448305441383567949001,31412505862497491526869259,6164513813808968497564300
1613606407,UNI,Uniswap,18,11549000000000000,True,6000,6500,11000,450000000000000000000000000,0.07037758,1053684825491705549422215,1053837889181185751396958,-82295527524307846993569,979529028466568011303043,1533265091599495689,74154064706510632052293,74306823602961360455088,2000,618729616331318070473463,18803377369677930368929665,113977414605081642318524,10968636798978792715208971
1613606407,WBTC,Wrapped BTC,8,28432467834690346000,True,7000,7500,11000,650000000000000000000000000,0.0507492,426543341556,426636113420,383425905743,404896605969,5670821454,16002076335,16055018934,2000,615682975161990181632544,37834878332564285786317626,40149490117675891828563291,6267902666051428629054102
1613606407,REN,Republic Token,18,549740000000000,True,5500,6000,11000,450000000000000000000000000,0.14276721,7468048436051744809445533,7476654045272264700902233,-2217715944824115723853804,6401855980886198217380933,1070725052749738185345403,3055974396591931276335,3073495579044052964934,2000,1301369930706759568298477,31920908887939539534712640,11292971749057416472190801,22344636221557677674298849
1613606407,BUSD,Binance USD,18,543870000000000,False,0,0,0,800000000000000000000000000,0.84321342,9939235815984198406430640,10072608667303405434967444,1401103361190855594013628,1558338700809661120866642,0,8290611853828585776764473,8514326585799625487167982,1000,204002141059526293913055794,0,0,268053653298443722583835300
1613606407,LINK,ChainLink Token,18,17382860000000000,True,7000,7500,11000,450000000000000000000000000,0.01595822,11767088950238221595773556,11767404407592190015235986,3171786084165611540442921,11579307107064122568288484,8537370331981111358893,179346558936415969794294,179484852388879888641526,2000,49909209901047326293760,33550774169880121889565630,33727241490215820990946102,2485541918916085322695940
