timestamp,Reserve Symbol,Name,decimals,price (ETH),usageAsCollateralEnabled,LTV,Liquidation Threshold,Liquidation Bonus,optimal Utilisation Rate,utilization Rate,total Liquidity,total AToken Supply,total Liquidity As Collateral,available Liquidity,total Principal Stable Debt,total ScaledVariable Debt,total Current Variable Debt,reserve Factor,liquidity Rate,stable Borrow Rate,average Stable Rate,variable Borrow Rate
1615161642,TUSD,TrueUSD,18,579369864091490,True,7500,8000,10500,800000000000000000000000000,0.81561385,16709764868968469715563131,16826338271448818050059620,678491062023343496271668,3081049188157661235236088,11589895777718461033033725,1984468067170135469325992,2138467954248347147531339,1000,64713322632384411132900324,153645903498312787142367870,85128078413951946780245252,103645903498312787142367870
1615161642,GUSD,Gemini dollar,2,578630035527884,False,0,0,0,800000000000000000000000000,0.78209426,661550658,667237044,384841309,144155680,0,513644709,523085332,0,30729097070236332358276664,79197638366511528939195972,0,39197638366511528939195973
1615161642,YFI,yearn.finance,18,22538413150000000000,True,4000,5500,11500,450000000000000000000000000,0.71525736,927762550655955980726,931587987702690988988,371307255370123096897,264173551675979032714,0,659866842355419708842,667371614559902448356,2000,873040951644365773534521834,1553250463427015903592969295,0,1523250463427015903592969295
1615161642,BAT,Basic Attention Token,18,408510000000000,True,7000,7500,11000,450000000000000000000000000,0.06465342,2702730088697366272900172,2703671648088723455767460,1298105347827104642772215,2527989324914220866257818,9450613219881185863569,165126312629909867591640,166148913382658275304068,2000,651426718446421291981403,44433950198572259279267093,55286400292511537836179540,10103765139000581495486964
1615161642,MANA,Decentraland MANA,18,235160000000000,True,6000,6500,11000,450000000000000000000000000,0.16738839,8418118096727898788427960,8426765824008613395047102,372819912212647586953825,7009022786327229824947519,110513739578418210697678,1301534629030307437438507,1306821530187625269626920,3500,3017912611789680144958624,67383928582837189208949392,44516058569417942112533829,26168750007986032446264573
1615161642,UNI,Uniswap,18,19880411215365615,True,6000,6500,11000,450000000000000000000000000,0.54185811,1225217400163637161703071,1225568830757388723298315,-103904447559493458904930,561323404307735904688579,1533265091599495689,662464010255530602085491,664241680961011280186478,2000,247910304164885749618969037,621761196897133840714814748,113977414605081642318524,571761196897133840714814748
1615161642,WBTC,Wrapped BTC,8,29693332460000000000,True,7000,7500,11000,650000000000000000000000000,0.0355678,555351387912,555462787440,556445926446,535598756695,2439863623,17333967692,17395997074,2000,265310580204900047102124,35494632512876828626001517,44130797324098867061964471,4395706010301462900801214
1615161642,REN,Republic Token,18,692510000000000,True,5500,6000,11000,450000000000000000000000000,0.23874617,11689406625745838155572124,11703051166108998296099879,-172383177088244555144437,8898605559929003685139137,597822917617531072825638,2187364940926291846005083,2203593733735837499426995,2000,5946566946088611451207888,53223868054289763884750303,8093571092182087338483213,37256707638002834719325211
1615161642,BUSD,Binance USD,18,579850000000000,False,0,0,0,800000000000000000000000000,0.83770651,12415226297112781248252253,12621202968398825423786620,3136938456608037352109433,2014910387550067092988454,0,10254334964408104410068306,10606362445559993859531537,1000,184898031096159658546595390,0,0,244322657320100594445757205
1615161642,LINK,ChainLink Token,18,16548790000000000,True,7000,7500,11000,450000000000000000000000000,0.22185023,12023229121556016838886686,12024089918887225863744286,3093486350840569526376554,9355872904745686433170257,1390669007430197189953536,1276125651449179051587649,1277445767148739131683672,2000,8569423300340756024184397,79312194470616879815856779,60905516328417674931747914,34518536129431815871099744
