timestamp,Reserve Symbol,Name,decimals,price (ETH),usageAsCollateralEnabled,LTV,Liquidation Threshold,Liquidation Bonus,optimal Utilisation Rate,utilization Rate,total Liquidity,total AToken Supply,total Liquidity As Collateral,available Liquidity,total Principal Stable Debt,total ScaledVariable Debt,total Current Variable Debt,reserve Factor,liquidity Rate,stable Borrow Rate,average Stable Rate,variable Borrow Rate
1614211207,TUSD,TrueUSD,18,617650000000000,True,7500,8000,10500,800000000000000000000000000,0.82236812,7067962886636250529598952,7158362298286831935416669,679513704329449357682018,1255495494594437521044807,3783970933595983955469736,1963701496714435210224826,2107691766705723529939705,1000,80148813410150309050837169,182629715965255700769924469,94255369445354836898931532,132629715965255700769924469
1614211207,GUSD,Gemini dollar,2,616623295983608,False,0,0,0,800000000000000000000000000,0.80082407,591915882,596656291,357813694,117895393,0,470980238,478764216,0,41755762467947886514302328,92038093230473725597872670,0,52038093230473725597872670
1614211207,YFI,yearn.finance,18,20790674090000000000,True,4000,5500,11500,450000000000000000000000000,0.03283833,759443960826425083869,760458458179415020270,340702555593523755741,734515884744888834718,0,25765312693755600398,25942809674854139285,2000,144834012606124963990050,7581148628423008636682676,0,5306804039896106045677873
1614211207,BAT,Basic Attention Token,18,317890068936979,True,7000,7500,11000,450000000000000000000000000,0.10465088,2037753387300068035758945,2038598803620173398252227,1143812855349715225241761,1824500698693129682172880,8455283644672505881235,204383679400058080278093,205504784309804659368840,2000,1504407380596500955144274,53330814939469150668092617,56312661888649356323980613,16331570457628405467664831
1614211207,MANA,Decentraland MANA,18,151541028193671,True,6000,6500,11000,450000000000000000000000000,0.01453836,6330783929313426383822902,6339143200512638804502995,643523198403600707083761,6238744711487459246617161,11880948852309085946636,88048637872003758478086,88399070731811277997538,3500,60594957881101740923799,33515660124583478096354429,31412439791721405575362074,2460962087208434667448100
1614211207,UNI,Uniswap,18,15454530000000000,True,6000,6500,11000,450000000000000000000000000,0.05056862,1136948787321878413238634,1137114065629508301498169,-99159796334255761706873,1079454853924286835525072,1533265091599495689,57528523184158066200018,57656768892105610671053,2000,319959079316276855708122,13521780633018878704142503,113977414605081642318524,7887705369261012577416460
1614211207,WBTC,Wrapped BTC,8,30633071390000000000,True,7000,7500,11000,650000000000000000000000000,0.04309192,490112927402,490213853626,453546856830,468993016007,4499555667,16648288812,16705408362,2000,432332855838051874137766,36655220201418005012103030,39105595207689758980817161,5324176161134404009682425
1614211207,REN,Republic Token,18,704300000000000,True,5500,6000,11000,450000000000000000000000000,0.27884578,11111574863821537364482329,11122111077866149781072127,-726806745446954782431202,8013159098513731399282732,898915829061167522128836,2194573568854245064199488,2208720453885711607084247,2000,7459578963909445677256550,62102781986144524088368966,8530990378071569104524256,43471947390301166861858276
1614211207,BUSD,Binance USD,18,616726232141921,False,0,0,0,800000000000000000000000000,0.77681586,11526510253455650313190253,11694519442489471877503600,2542974261340417352109433,2572534165963985661016626,0,8850740071247585479100723,9122049295735275409602806,1000,27405416710094433311545456,0,0,39019522684943262266182319
1614211207,LINK,ChainLink Token,18,17338030000000000,True,7000,7500,11000,450000000000000000000000000,0.0292438,12099229322217023390708522,12099589153398261898920646,3147158144968514014210107,11745401846847603455066191,6735643710328867714032,347076716918244776517631,347374009759532859847004,2000,119903124368793085286234,36503655146348831932884486,34446481235790246967474597,4552558602444182353019140
1614211207,SUSD,Synth sUSD,18,625290000000000,False,0,0,0,800000000000000000000000000,0.53535978,6488086957066621890142771,6591649618520355431071142,4759353519852298602931017,3014626112890571921223887,0,3430792300008162710720020,3577066786024304923374766,2000,11781387633074143584771315,0,0,27135525185025145815566543
1614211207,DAI,Dai Stablecoin,18,617343901986440,True,7500,8000,10500,800000000000000000000000000,0.79460206,98101725878613419010427040,98910109803181201134515510,696885894610603260875173385,20149891752849402385708799,54568853611273389483961594,23168104110776497036432113,24006591964938310541262382,1000,58945951039730755941806203,89899435746412896707869939,100973310750970263572728296,39798871492825793415739878
1614211207,AAVE,Aave Token,18,224300000000000000,True,5000,6500,11000,450000000000000000000000000,-0.00000448,1889143025905175670334947,1889151496102912815162928,1435985115692273455173627,1889151496102912815162928,0,0,0,0,0,0,0,0
1614211207,XSUSHI,SushiBar,18,10143457367251834,True,2500,4500,11500,450000000000000000000000000,0.0006,12725392726386137908364247,12725392739909250641413281,7313708108023184122186471,12717757481562338772224524,0,7635244083263139518670,7635254030108081728783,3500,36400216522879240753,0,0,93333610926355447273029
