timestamp,Reserve Symbol,Name,decimals,price (ETH),usageAsCollateralEnabled,LTV,Liquidation Threshold,Liquidation Bonus,optimal Utilisation Rate,utilization Rate,total Liquidity,total AToken Supply,total Liquidity As Collateral,available Liquidity,total Principal Stable Debt,total ScaledVariable Debt,total Current Variable Debt,reserve Factor,liquidity Rate,stable Borrow Rate,average Stable Rate,variable Borrow Rate
1615766435,TUSD,TrueUSD,18,534730000000000,True,7500,8000,10500,800000000000000000000000000,0.83843569,16614492884277073375406711,16763204715397335394632795,683320950644464240302939,2684308952756308002075697,11586857158731272789328789,2285137868779245978602531,2474087857052932464700760,1000,78347440154991729443806151,239961413509772611886670394,85203745169715563478569349,189961413509772611886670394
1615766435,AmmUniWBTCUSDC,Uniswap V2,18,28967839476978878396170908991,True,6000,7000,11500,450000000000000000000000000,0,0,0,0,0,0,0,0,1500,0,0,0,30000000000000000000000000
1615766435,GUSD,Gemini dollar,2,537045455901235,False,0,0,0,800000000000000000000000000,0.7757639,727211659,735037887,288724809,163067106,0,559404374,571976318,0,30276123365158761418199956,78907662076484858567289089,0,38907662076484858567289089
1615766435,YFI,yearn.finance,18,19393255373886024000,True,4000,5500,11500,450000000000000000000000000,0.19330247,743612380833387960504,751037277212028855451,380731190638343117801,599870267305982862817,0,148278556104495159463,151163150806445343184,2000,5041829126596751755570533,44729473995203653668956342,0,31310631796642557568269440
1615766435,BAT,Basic Attention Token,18,416870000000000,True,7000,7500,11000,450000000000000000000000000,0.07641591,2850602087182895261050925,2851621453919540337886687,1560176054509338854307146,2632770720384178007473865,68476485272447822957735,149301281321408927660443,150261425399098757916986,2000,1412379490484913340022038,47049146902405895841806906,47306024165815876191628756,11934402831684127089264836
1615766435,MANA,Decentraland MANA,18,553751618580182,True,6000,6500,11000,450000000000000000000000000,0.05623152,39329854193799639479676368,39339154419825274887104228,880625891488239335075900,37118276364815673483222968,101736785931509315813770,2109218435604123431223346,2118920786474990146919478,3500,394805764006355954308358,42544426100067416383103064,51969984996293533654127762,8781098270047191468172144
1615766435,AmmBptWBTCWETH,Balancer Pool Token,18,85317619579898081355,True,6000,7000,11500,450000000000000000000000000,0,0,0,0,0,0,0,0,1500,0,0,0,30000000000000000000000000
1615766435,UNI,Uniswap,18,16758000000000000,True,6000,6500,11000,450000000000000000000000000,0.05492842,1588833034222066516297520,1590065243218109718123084,26327020059035485891387,1501560939443307374243807,1533265091599495689,88141586366331036658590,88502193554803339162472,2000,385543041566002640251345,14842980700570965544685364,113977414605081642318524,8658405408666396567733129
1615766435,AmmWBTC,Wrapped BTC,8,32267919938755384000,True,7000,7500,11000,650000000000000000000000000,0,0,0,0,0,0,0,0,2000,0,0,0,0
1615766435,WBTC,Wrapped BTC,8,32267919938755384000,True,7000,7500,11000,650000000000000000000000000,0.02456413,699206312035,699320966631,596439254271,682030914001,2325425603,14881655118,14935922310,2000,169439096803440672428578,33797807194151911108871859,44156065393675707285140784,3038245755321528887097486
1615766435,AmmUniYFIWETH,Uniswap V2,18,17732034516319638213,True,5000,6000,11500,450000000000000000000000000,0,0,0,0,0,0,0,0,1500,0,0,0,30000000000000000000000000
1615766435,AmmUniCRVWETH,Uniswap V2,18,280849876208810705,True,5000,6000,11500,450000000000000000000000000,0,0,0,0,0,0,0,0,1500,0,0,0,30000000000000000000000000
1615766435,REN,Republic Token,18,603940000000000,True,5500,6000,11000,450000000000000000000000000,0.08388436,13183804941005622048228801,13197822667920188208726127,-16504573287414720446470,12077889870920879060846161,604172311438340832599467,509591230274657457199512,513717907543017221207699,2000,702818004996058501457246,18827203866892082771263318,7980533001812394577126905,13179042706824457939884322
1615766435,AmmUniSNXWETH,Uniswap V2,18,297398821994718023,True,4000,6000,11500,450000000000000000000000000,0,0,0,0,0,0,0,0,2000,0,0,0,30000000000000000000000000
1615766435,BUSD,Binance USD,18,533330000000000,False,0,0,0,800000000000000000000000000,0.82640491,15148687332235177307650552,15408431706957073143964044,3957432438815854663497109,2629737735534168234774304,0,12299069457749054498659414,12773656136869180771212567,1000,140941627494056837624817456,0,0,188734433173792050657557125
1615766435,LINK,ChainLink Token,18,15553070000000000,True,7000,7500,11000,450000000000000000000000000,0.00351741,20104768115313396502587235,20106053286000225068491202,7664864702757735113887937,20034051299010716822441199,4329594577351757351890,67207562682197964093826,67291162896659423854831,2000,8563714828524507637712,30791614620707451585531456,41096422608202782729513596,554130234495216109872020
1615766435,SUSD,Synth sUSD,18,538430000000000,False,0,0,0,800000000000000000000000000,0.85116325,8413370719464186570112958,8568425145076713682696377,6915465331086918402938381,1252218716383139435915410,0,6962567351814326067754702,7316281859609814701155706,2000,211508854326100847884429933,0,0,309613578649928058483779790
1615766435,AmmBptBALWETH,Balancer Pool Token,18,734369134176460264,True,6000,7000,11500,450000000000000000000000000,0,0,0,0,0,0,0,0,1500,0,0,0,30000000000000000000000000
1615766435,AmmDAI,Dai Stablecoin,18,535200000000000,True,7500,8000,10500,800000000000000000000000000,0,53577482994961026321684,53577482994961026321684,0,53577482994961026321684,0,0,0,1000,0,70000000000000000000000000,0,0
1615766435,DAI,Dai Stablecoin,18,535200000000000,True,7500,8000,10500,800000000000000000000000000,0.85782972,105230172009374590157817805,106455651738993451898293404,712823506489385895819160223,14960602296396144585861574,64733592180611533768795969,25329151835735551560119439,26451675067718659334935381,1000,115263563873594254652368947,311925208772151588261850699,102939781485226428184913600,261925208772151588261850699
1615766435,AAVE,Aave Token,18,207519740000000000,True,5000,6500,11000,450000000000000000000000000,-0.00000505,1899383556950052526029582,1899393156047854582811727,1448002029405660458601120,1899393156047854582811727,0,0,0,0,0,0,0,0
1615766435,XSUSHI,SushiBar,18,12692672491892302,True,2500,4500,11500,450000000000000000000000000,0.00175957,12513579488289725956465313,12513579972048601200248251,5681982315707706537173053,12491560864459200941421838,0,22018783758431910560264,22019091408739813840915,3500,313065471495299631532,0,0,273718196870468267813487
1615766435,AmmUniRENWETH,Uniswap V2,18,71570900520168327,True,6000,7000,11500,450000000000000000000000000,0,0,0,0,0,0,0,0,1500,0,0,0,30000000000000000000000000
1615766435,MKR,Maker,18,1110500000000000000,True,6000,6500,11000,450000000000000000000000000,0.274582,19064878745043073759886,19072488539879848228477,2444475159587274266981,13830006124471148043737,2505129650384906862465,2719749026923661876876,2736352861796778826814,2000,8188150070793647060548972,91081453697303707667905398,31206917781128030192096431,42757017588112595367533778
1615766435,AmmUSDC,USD Coin,6,536644674656234,True,8000,8500,10500,800000000000000000000000000,0,53994544769,53994544769,0,53994544769,0,0,0,1000,0,70000000000000000000000000,0,0
1615766435,USDC,USD Coin,6,536644674656234,True,8000,8500,10500,900000000000000000000000000,0.89757186,279347798295254,282099629296546,235195021972798,28613074130069,161878139317867,87485627964376,91063919050389,1000,60492388234504368707435443,89965865971161547007319219,94430038867919260138672020,39931731942323094014638438
1615766435,AmmUniLINKWETH,Uniswap V2,18,331063808543251905,True,6000,7000,11500,450000000000000000000000000,0,0,0,0,0,0,0,0,1500,0,0,0,30000000000000000000000000
